	Business_id	Cool	Funny	Review_Ratings	Text	Useful
15	jMpewaaXFr3VeadFBplF0w	0	1	1	"THE WORST!! NEGATIVE RATING! This was the worst experience I have ever had with Popeyes Chicken & Biscuits. I love the food and recently moved to AZ, so I drove 15 miles out of my way to get some of their food. I arrived about 6:30PM on 18 May 2016. I went through the drive thru and placed my order. They said it would take an extra 5 minutes. After parking and waiting 40 minutes, I went inside and asked about my order. There were no customers inside and when I approached the counter, I received no greeting. A slow approaching greasy looking young man approached, said nothing and just nodded as if to say ""what?"". I informed him I had been waiting and asked how much longer it would be. He yelled around the corner to ask about my order, and then came the fire works! A young lady yelled back, ""we didn't make it! He is new Israel, and you are not helping us! You need to help us!""  ( I guess a new person was being trained and the staff was too busy ) Israel then walked around the kitchen, and opened then leaned into the walk-in, grabbing some fish or chicken fingers by his hands and tossing it at the fryer. He never said a word to me--just walked around in a stuper like a zombie. He stood near the back behind the main food prep table barking out orders for more mashed, beans etc. I stood there for about another 5-6 minutes thinking my food was on its way. Then, unprofessional Israel approaches the counter slowly and tells me, ""they didn't make it yet, it will be another 5 minutes or you can have your money back"" It was unbelievable the lack of professionalism I witnessed. I asked for my money back, and 'Israel"" disappeared then returned with a finger smashed wad of bills and coins and plopped it on the counter, turned his back and walked away without saying a word. Fire these people!! I'm shocked to see all the negative ratings this location has!! This is pathetic service!! If I could give a negative rating, I would. This location is a disgrace to the Popeye's franchise! The staff is either on drugs, needs training, supervision, or all of the above based on what I witnessed. Do not give this location your money! They do not deserve to be in business!"	1
16	jMpewaaXFr3VeadFBplF0w	0	0	1	Take 30 minutes to take a dam order out so rude too it's ridiculous. They're manager was on the phone the whole time	0
17	jMpewaaXFr3VeadFBplF0w	0	0	1	"We went here around 9pm, i love fried chicken so i decided to have a popeyes. While we are looking at the menu (driving thru) he decided to give us a attitude, when my husband said ""ok we are ready!"" He said what do you want? With rude tone of voice. We tried to get some sweets and he said ""we dont have that"" Until we got to the window to pay and grab my chicken. He never ever say thank u or anything. He didnt Even told us how much! when i opened my box it was DRY CHICKEN WITH A SMALL DRUM STICK CHICKEN. He was wearing blue polo shirt so i assume he is the manager if im not wrong. I have never had services like this. Im from japan and i am very very disappointed in america when it comes to costomer service. i will never ever going back to that popeyes. Keep ur moody attitude rudeness to yourself when u are working costomer services."	0
18	jMpewaaXFr3VeadFBplF0w	0	0	1	Only giving one start because 0 isn't an option. When I walked in the entire staff was eating and just looked at us when we came in. The guy at the register had hickeys all over his neck and had no customer service skills whatsoever. The location was extremely dirty... And when we were eating in the lobby they turned the lights off on us, even though the drive through was still open they continued to rush us out of the door. Other then taking our order, there was no form of customer service ever put in to place.	0
19	jMpewaaXFr3VeadFBplF0w	0	0	2	I love Popeyes but this location is employed by slow rude people. The food is what you'd expect, but it's annoying when you ALWAYS make you park while you wait 20 mins for your food.  I know they're busy, but it's like every time I go here I have to park & wait.	1
20	jMpewaaXFr3VeadFBplF0w	2	2	1	"**in short: worst service in the history of EVER.** if you wanna know why, read on---- When we are toddlers, adults teach us how to match. (put the square in the square hole, the triangle with the triangle,circle with the circle etc.) Matching is something monkeys can do but apparently the staff at popeyes cannot. I ordered a number 5 with 2 extra biscuits. i get my food without my biscuits, no sauce and no drink. I then stood there being ignored by the manager and 4 other employees when attempting to ask for the things i had paid for and after finally being acknowledged the man tells me, 'sorry,that guys order was wrong and he was being an asshole.'' to which I though, ''wow you just told me someone was an asshole, AND YOU GOT HIS ORDER WRONG TOO?!"" but i didnt say anything, i just asked for honey and a ranch to which he gives me 1 honey for 3 biscuits and tells me the ranch is .30 EVEN THOUGH THE MENU SAYS MY 'DIPPIN CHICKEN' COMES WITH A DIP! now i am irritated and say ''may i have more honey or should i ask everyone to share 1 honey?'' and then the manager comes over and gives me 2 more, and a ranch but does not apologize for messing my order up. i sit down to eat and it is hot as hell in there, and in the 15 minutes we were there SIX PEOPLE came in with messed up orders!! (and of course the staff was RUDE!) then as i was cleaning up my things to leave, a man walks in and i say, ''if you eat here prepare to have your order butchered. apparently these people dont know how to read and put what you ask for in a bag."" to which he responds, '' haha no, i am sure it will be fine...i am only getting a 3 piece and a drink."" then i sit down to watch him order because by now its entertaining how stupid these people are, he gets his food, checks it, looks over at me with shame and says, ''excuse me guys...you forgot my breast...oh and i asked for 2thighs, this is 2 drums...'' YEAH. PATHETIC. and to think, people like this want 15$ an hour...they should be grateful they arent just getting tips cause they would be REALLY broke!"	3
21	jMpewaaXFr3VeadFBplF0w	1	2	1	This place is FILTHY. They serve old, cold food. Run by total morons. A disgrace to Al Copeland's vision of fast food genius. The best thing that could happen to this place is a grease fire!	4
22	jMpewaaXFr3VeadFBplF0w	0	0	1	Less than 1 star. Costumer service sucked, the kid working was laughing for no reason at all. The restaurant was dirty and they didn't have any sauces or were not able to make French fries. The workers were sitting in the back on their phone while the trash cans were overflowing and the tables were dirty, will never go to this Popeyes again.	1
23	jMpewaaXFr3VeadFBplF0w	0	0	1	"I've gone here before love the food but the costumer service is totally horrible. I was at the drive thru placing my order after each time I said I wanted something the employee working the window constantly repeated ""anything else"" I told him yes proceeded to order and he asked again. I still wasn't done ordering. It was as though he was rushing me and I did feel very rushed. I pulled up to the window and there he was still rushing. I gave half cash and half card. I told him I have cash I want to give you and what ever is left place on the card. Tell me why he ran my card twice for both amounts. So at this point I'm pissed off. I asked for the manager she said that she could refund it back to my card and just recharge me. I said no give me my cash back and I'll take the food. So she took my card back and refunded me the money never once told me she was going to when I told her that it was okay to leave it alone. Here I am sitting in the drive thru waiting for food and she comes back and says ""Did you still want the food?"" Ugh no I'm just sitting here waiting for nothing yes I wanted to the food at that point I was super pissed off and left ! Never once did she apologize to me for his actions and never once did she apologize to me for waiting for nothing. I asked for his, her and her managers name I told her I would be calling him very next day and her response was OKAY BYE. Yeah worst service if ever have. I understand it's in a ghetto location and the staff probably doesn't even have a high school diploma and apparently don't have listening skills either but dam. Will never visit again!!!!"	1
24	jMpewaaXFr3VeadFBplF0w	0	0	1	I usually love Popeye's!! But this location ruined it for me!!!!! They deserve a negative star rating! Im Mad i had to give them 1 star!! Got basic 5 piece chicken strip meal with red beans an rice ( which was dry & nasty ) an wasnt even half of the cup filled. The chicken after only 1 bite tasted like it sat under the warming light for days it was hard. Portions were horriable!! My wife's meal was fish an shrimp. Her shrimp was like rubber an she couldn't bite thru her fish. Truly one of my worst experiences with food. And thats saying alot, Been around the world twice an ate in many different countries. The only thing that was good was the strawberry fanta. An thats because they didnt have anything to do with it!!!    Dont think i'll ever eat Popeye's again.	1
25	jMpewaaXFr3VeadFBplF0w	2	4	2	"I got bad news and I got bad new. Here' the bad news: I ordered one chicken breast, brought it home to add to chicken soup. While I don't generally eat the skin/breeding, as the soup heated I paused to taste the skin/breading. Tasteless. All that work, 66 spices or whatever Popeye's says, TOTALLY TASTELESS. 

Here's the other bad news: the chicken itself was equally tasteless. Not bland, not underwhelming, tasteless. In a blind taste test, it failed as airline food. 

Then, add in the fact he drive-thru speaker sucked, couldn't be heard. And, though It was 9:52 and these children were yelling at each other about closing. Do it WHEN you close. 

I really don't like Popeye's."	2
26	jMpewaaXFr3VeadFBplF0w	7	6	1	"I usually wouldn't write a review about fried chicken chain restaurants, but they're ROTD worthy so maybe this is relevant. I'm usually under the impression that this is better than the other two large chains, but this particular location leaves me inclined to change my mind. Maybe their heat lamps are busted or something, because my food was not far beyond room temperature as well as dried out, with seasoning dumped on indiscriminately. 

I don't even have high expectations for a place like this, but it manages to give me the impression that no one there really gives a shit, and they coast on the franchise name alone. I will eat literally anything on this intersection except for this particular restaurant."	7
27	jMpewaaXFr3VeadFBplF0w	0	0	1	I gave them 1-star only because you cannot submit a zero-star rating. Horrible experience.  Hubby placed a simple order...3-pieces white meat spicy, 1 extra spicy breast, and 2-pieces dark meat mild. 6 pieces total.  Also wanted onion rings as a side, but this location apparently doesn't do onion rings. When he got the order home, there were two boxes of 2-piece dark meat. Went back to get the order re-done. He was asked if he wanted the original incorrect order because they would just throw it out anyway.  He said Yes, thank you. Good thing he did 'cause  when he got home we found the ONLY part of the order they replaced was the 3-piece white meat spicy.  If he hadn't brought home the original incorrect order, we would have ended up with only three pieces of spicy chicken. Of course, by the time he got back home, everything in the original incorrect order was stone-cold. OH! And they had mixed spicy dark in with the mild dark. Not worth a 3rd trip to try to get it right.  Won't be going back there, again.	0
28	jMpewaaXFr3VeadFBplF0w	0	0	1	"I came to this location for the third time in 5 years. The first time, this location had good food but there were cockroaches & flies everywhere. The second time was last year 2014, the place was crowded, the staff was very friendly, the restaurant was cleaner but still had a couple of cockroaches around me but then again I'm also Mexican, I lived with cockroaches my entire life lol, but the food was horrible & the chicken was so dry.

Today September 13, 2015 is the third & final time I'll ever step foot in this location. It seemed as if they put out the chicken they cooked last night, the mashed potatoes were very watery. There was no ice in the ice dispenser, I was trying to get help but there was a worker busy watching tv, and another one on her phone. It seemed like I was getting on their nerves cause I wanted help getting ice for me & my kids but they were busy doing their own thing. When we sat on the table there was trash under us & plastic water bottles everywhere. Worst Popeye's experience ever"	3
29	jMpewaaXFr3VeadFBplF0w	0	0	1	"Hands down the worst fast food experience ever!! I went into there seeing that there were 5 people in front of me and knew it would take a bit of time but, an hour!! No exageration either. Every order had something wrong including the people that had ordered even before I got into the place. The women in front of me ordered a 2 piece meal and a 3 piece meal, after realizing that they had charged her for 2 - 3 piece meals she proceeded to go back to the front of the line to tell them about their mistake. They refunded her money and put in a new order for her. During that time a young man behind the counter filled the incorrect order and there it sat. For about 40 minutes. I stood there watching all the previous people continuing to go back for corrections when the manager asked what the order was and who the order there was for. The young man who had filled the order said I don't know who's order it is. They all stood around looking at each other for about 5 minutes before I walked up to the counter and said, I can tell you exacty who's order it is... I proceeded to explain that  it was the order that they had messed up. So they fixed her order and out  she went. When I noticed they  continued to fill orders that were after mine I asked the young man where my order was.I told him my order number and he asked to see my ticket, i pulled it oit of my wallet and finally got my order filled! 
During all this chaos another manager from another location came in to get supplies for his restaurant which took the manger away from her task. She helped him get his supplies and he asked her if he could have some chicken to eat , I guess.? They proceeded to fill his order while all the paying customers had to wait. I will never go to this location again!  I have had other bad experiences here before but never to this degree. Waiting an hour for "" fast food"" is Unacceptable!!  If you plan on going to this location, you better not be hungry . Expect to wait and wait, and wait..."	0
30	jMpewaaXFr3VeadFBplF0w	0	1	1	"I love Popeye's chicken but my visit here has given me a bad taste now. The service was VERY slow and VERY inaccurate.It took about a half hour just to order,which they had only one cashier and a minimal line.When I received my food it was cold,halfway cooked,and not correct.The employees's uniforms were dirty (not from food) but looked like they had not washed them in days.The manager looked like he had just been released from prison and didn't know his job.

When I used the restroom there was no toilet paper,it smelled like cats,dirty walls,floor,toilet,sink and the soap dispenser was surprisingly full (which worried me that employees did not wash their hands!!) I asked the manager for toilet paper and he gave me napkins.

Not even once did I see the employees wash their hands when they were touching the register then packing food.Lobby was disgusting,soda machine was out of majority of drinks,no utensils out in lobby and the AC was on minus twenty degrees.

The only reason I stayed was because my boyfriend wanted the two piece Tuesday special and insisted we stay since we already ordered.My visit to this Popeyes's was horrible and upsetting. I will never go there again and I hope they get new management and crew because this place should of been shutdown!!"	0
31	jMpewaaXFr3VeadFBplF0w	0	0	1	"If i could give 0 stars for my experience tonight I would. My husband ordered 30 dollars worth of food, got home and we realized that the chicken they gave us was old, the biscuits were burnt and even the deserts were wrong. I ended up having to go all the way back there and i explained to them the issue and the ""manager"" had the audacity to not only argue with me but tell me i was wrong! First of all, since when did that become okay to argue with a customer, especially given the fact that i took my own time to come back down there just to get the order I paid for and not their old left overs! Second, i was on the phone with my husband as he ordered and got up to the window and heard this man give him the order back wrong and my husband had to correct him twice. I'm just in awe by this experience and by the fact that this ""manager"" treated me the way he did and talked to me with so much disrespect. Ironically, i worked at this exact popeyes years ago and i would have NEVER treated a customer the way he treated me."	0
32	A3lgV--HMpjGzT5mpyLbJQ	0	0	2	Came here for lunch. Workers are not friendly and seem inpatient. Beware the drink machine. The button got stuck and my drink overflowed and made a huge mess. The fanta, coke, and sprite all tasted dull and flat. We got our food and the bacon was gross and tasteless. The workshers did have a good understanding of the menu, and the inside was super clean. Will probably return in the future.	0
33	A3lgV--HMpjGzT5mpyLbJQ	0	0	2	Not that bad of a place. The workers at the time I went were friendly. Although they have forgot my cheese cake 2 times now. If you ever come here just check the bags for everything before you leave. I would still come back...not ordering my cheese cake here anymore, though.	0
34	A3lgV--HMpjGzT5mpyLbJQ	0	0	1	Waited ten minutes in the drive thru to get home and realize two of our jr bacon burgers were missing and had to drive twenty minutes back to not get them because we didn't have the receipt when in drive thru the lady remembers taking our order. rude and a waste of time	0
35	etGW0g4oIABVeC4Sk5YBDQ	0	0	1	This locations doesent value the safety of their customers. Begers are allowed to stand by drive through menu and run up on customers in their blind spot who are rolling down their window about to order. Drive through worker allows this to happen and if customers are upset about this you are told to leave and refuses to take order. Worst fast food experience I've ever had. I will never go to this taco bell again!!! Almost every time I've been to this location in the past they have been out of something, beans, beef etc... avoid this location unless you are looking to be ran up on in the drive through by people looking to beg or rob you. Their are better options out there save yourself the trouble, your safety is worth more then crap tacos....	0
36	etGW0g4oIABVeC4Sk5YBDQ	0	0	1	This Taco Bell is by far the worst I have ever been to. They are lazy and constantly get my order wrong. I've seen inside the back door and the kitchen seems to always be dirty. My husband and I would rather drive an extra 5 miles to a different location then to ever go back here again.	0
37	etGW0g4oIABVeC4Sk5YBDQ	0	0	2	Pretty terrible. Not only did they forget a part of my order, they gave me chicken chalupas when I ordered STEAK.. (the cashier even repeated it back to me) also, my chicken bowl was nothing like it was described and was missing some ingredients it claimed to come with. The cashier appeared quite lost and didn't seem to know how to work the register and swayed back & fourth as a nervous gesture? Awkward. Anyway. Not worth the $20. Should've just went to in n out.	1
38	etGW0g4oIABVeC4Sk5YBDQ	0	0	2	I ordered the double dilla which should be extra chicken yet it didn't, instead of the other guy from the line helping make the food he's helping the cashier add hot sauce in a bag	1
39	etGW0g4oIABVeC4Sk5YBDQ	0	0	1	"This place was weird to me. We enter and the girl is nice... However, they messed my order up and that's no big deal; this type of stuff happens. However, when I mentioned I paid for supreme tacos the guy said he'll ""fix them"". I wanted it made over again and he rather just took my food back and scraped off the lettuce and cheese then to only put in top double the amount of lettuce now and since it took a few minutes they were now soggy. Soggy tacos suck.... Anyways, while we are eating the counter girl (cashier) was running around asking everyone to do reviews for them and when I said I would, she said she would make sure to make sure that I did it.. She even said ""give me your phone after leaving the review and I will make sure it goes through""... So, went to eat my nachos And noticed that there was a pube in my nachos... A dark black thick/curly pubic hair sitting right in my cheese. I'm a white person with blond hair, I have no idea where this hair came from but I know for sure it wasn't mine. I'm really grossed out by this now.... So, I blow the chick off and just left the place without finishing my meal. Attached is pictures of the pubic hair and my receipt. Maybe the management can review some of the problems that I address and fix them for others. For now, I won't be returning. Too many of these low end places hiring children to serve adults below average food quality. I can do without the pubic hairs in my food...."	0
40	etGW0g4oIABVeC4Sk5YBDQ	1	0	1	"Decided to try this Taco Bell for the first time. When we walked in, I smelled a very strong iron smell, like blood or loose change. We should have turned and walked out then. My boyfriend wanted to try the crispy chicken quesadilla but the cashier said they didn't have that ""no more."" He decided on the chicken ""doubledilla"" instead. I got a bean burrito (no sauce or onion) and cheesy fiesta potatoes. My burrito was fine but the fiesta potatoes were crunchy and tasted kind of old, like they had been sitting out awhile. 1 slice of my boyfriend's ""doubledilla"" was just plain tortilla! No meat or cheese in it. And the rest of it was a thin layer of cheese and very little meat. My standards for Taco Bell are relatively low, but somehow they still managed to disappoint."	0
41	kngIF45nfGkNdoFEbFdZ-A	0	0	1	The waiter was fast and attentive.  However, the food was disgusting.  I ordered the beef brisket sandwich.  It was bone dry and cooked to the point if being like leather.  I ate mid afternoon.  I suspect the meat was under a warming lamp for some hours.	0
42	kngIF45nfGkNdoFEbFdZ-A	0	0	2	Chose this place to get out of the insane crowds in this horrible airport and sit down to eat. I had some sort of BBQ chicken with bacon dish. Meh, not that great, I can feel my cholesterol going up already. The SO had an adequate sandwich. Everything seems sort of microwaved, pre-packaged, etc. Plus, their iced tea machine was broken. Boo.  Service was friendly and they checked back, which is good. Of course it was overpriced, it's in an airport. Everything is overpriced.	1
43	kngIF45nfGkNdoFEbFdZ-A	0	1	2	"The food is terrible... Worse than elementary school breakfasts.  

The service was just as bad...  But maybe other 30 year olds like to be called young man by the mahu waiter who is the same age and not fill my water once."	1
44	kngIF45nfGkNdoFEbFdZ-A	0	0	2	"Dirty tables, long stretches of time between server and table. When the server did attend, the tone was smarmy and cordial. I found  it difficult to not stand up and wave or snap my fingers just to get the table wiped after 10 minutes. 

Food was passable as Costco frozen BBQ."	0
45	kngIF45nfGkNdoFEbFdZ-A	0	0	1	I had breakfast and the food was not good.  Rubbery fake scrambled eggs, microwaved sausage patties, toast was ok I guess and the potato wedges were ok.	1
46	2KIlQsIHwYMkuwA0T4OKrw	0	0	1	I ordered thin crust and wings extra crispy for pickup. What confused me is in ordered online  and was told my food was ready but when I got there I was told it wasn't. Also my first and last name was in  this big computer screen announcing my order was ready... I didn't like that. Anyway my pizza was not cooked all the way and the cheese and sauce seemed cold yet supposedly it wasn't done yet when I first came in. Also they gave me boneless wings which I called and complained and they just kept telling me to bring them back. Just Super annoying  when they mess your order up and then offer no resolution.	0
47	2KIlQsIHwYMkuwA0T4OKrw	0	0	1	Gave it a chance after they messed up my order the last 2 times, but they managed to mess it up again. Ordered meat only on one side & vegetables on the other splitting with a vegetarian & the whole pizza had salami under the cheese not even fixable. Worst pizza hut location i've ever been to.	0
48	2KIlQsIHwYMkuwA0T4OKrw	0	0	1	2 hours for two medium pepperoni pizzas!!! Ugh can not express enough how frustrating this is ridiculous. Never again!	0
49	2KIlQsIHwYMkuwA0T4OKrw	0	0	1	Never more said the raven. Customer service is bad if the delivery guy deliver your pizza and it's bad they won't refund your money. What happened to customer service what happened to customer right.	0
50	2KIlQsIHwYMkuwA0T4OKrw	2	0	2	I ordered online and was given a time to pick up my pizza.  I arrived at the right time but they said it would be about 6 minutes more.  OK, not a big deal, it was a Saturday and it looked like a lot of pizza was going out for delivery.  But 15 minutes later seemed awfully long when I have often ordered at a pizza place and got it within 15 minutes without ordering in advance.  I had a pepperoni/sausage with mushroom, green peppers, and onions.  It was OK but needed more sauce as it was a little dry.  There are just too many places to get  pizza to deal with slow and just mediocre.  Can't recommend this location.	1
51	2KIlQsIHwYMkuwA0T4OKrw	0	0	2	Over an hour for delivery, had missing items and warm drinks. I haven't been to Pizza Hut in several years and now I remember why.	0
52	2KIlQsIHwYMkuwA0T4OKrw	0	0	1	I gave them one star! I called them twice and both times they picked up and hung up. I can hear them on the other end, I guess they don't care to get customers. SMH.	0
53	2KIlQsIHwYMkuwA0T4OKrw	0	0	1	There was a person who took my order,  they said it would take 45 minutes and then I call about after an hour and they never placed my order. Second time I called the manager answered he said it would be another 30 minutes which going past midnight. Not pleased with this pizza hut.	0
54	LmyysENQBd2AgnDBE90cXA	0	0	1	"Instead of buying tickets online, I made an effort to go to the location  weeks in advance and purchased specific seats in the front row. I would have our  hearing impaired daughter  with us that night and I wanted her to be able to read the lips of the performers.  
The night of the performance, we went early sat in our seats and after 20 minutes we were then was asked to move by another customer who had purchased tickets for the same seats.  'Sweet' Mary the owner, (and I say that lightly)  had absolutely no concern that I came in person early and purchased the tickets for those seats, that our deaf daughter lip reads,  or that we were already seated. She escorted my party of 6 to another table further from the stage. As it came to be, there was another group of people who were sold those same seats.  The same section of seats sold to three separate groups of people...Very very poor management. Extremely poor customer service. I paid nearly $200.00 for fair food, and to be treated as if i had stolen the tickets I had purchased.

Honestly, it wasn't the situation that was hard to swallow, it was that my honest complaint fell on the deaf ears of 'Sweet' Mary who did not bat an eye at taking away what had been honestly paid for and couldn't have cared any less that our hearing impaired daughter was moved away form the stage.

Take your money someplace where it is appreciated."	14
55	LmyysENQBd2AgnDBE90cXA	0	0	1	This review is for the food only. Growing up in northern Arizona in cattle country I was excited to hear about a a good ole cowboy dinner. Unfortunately, this was not it. The beef was extremely dry and the barbecue sauce did nothing to improve the taste. The chicken was tender and just okay. The biscuits and the coffee cake were also just okay. The cowboy beans were well below average. But the biggest transgression is to claim you have a great cowboy dinner and to then serve bad beef.	0
