	Business_id	Cool	Funny	Review_Ratings	Text	Useful
11	_4Gpn_NIM94D9OFucgfaJQ	1	0	4	"Ocean Club is a great place to impress a date. The atmosphere is great, service is fantastic and the food is good. The atmosphere and service surpasses the food. 
They serve a great basked of bread. But they can skip everything but the pretzel bread. I am totally addicted to Ocean Club's  pretzel bread. I always order more and they bring another basket which the waiter delivers without a roll of the eyes . The butter is soft - can't stand it when the butter comes out a cold little ice cube. Here it is soft and ready to spread. We started with the Seafood Tower. We picked crab, lobster and a few others.  That was where we could have stopped and been full but didn't. 

I had the lemon sole. Okay I was not that impressed. It was  a bit dry and not much flavor. That was disappointing but since I was full already - not a big deal. My guy got the Chilean Sea Bass and loved it. Of course we had the lobster potatoes which is a rich and large dish that could be a dinner for two. Then we topped it off with their signature Butter Cake and chocolate cake. Both were great. But portions are big so you really only need one dessert (and more romantic to split a dessert!). 

The service is the best thing about Ocean Club. The wait staff is attentive but don't interrupt you every 15 seconds. They seem to just know when something is needed or wanted. 

If you want to impress your date, get seating inside the restaurant area. If you want to do people watching and the noise doesn't bother you, the bar area is the place to be."	0
12	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	By far the best fine dining seafood dinner in the country.  Get the seafood tower as an appetizer or to share as a meal between 2-3 people.  The seabass oregento style is amazing!!!!	0
13	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Love this place!  I've never had a bad meal here.  If you go, no matter how full, get the butter cake!!!	0
14	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	Food is great, service was amazing , but very very expensive. Not that the cost takes away from the meal as the food and service pretty much made up for the price .  The bar scene was pretty comical and trying hard to be a mini Vegas but everyone was having a good time that wanted to be there .	0
15	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	You can't go wrong with any of the Mastro family of restaurants. Ocean Club is always our go-to for celebratory dinners, but it doesn't come cheap. Expect to spend about $200 for a couple depending on what your order. I would definitely suggest the Chilean sea bass, lobster mashed potatoes, and warm butter cake. Also, the pomegranate martini is deadly. Enjoy!	1
16	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	We went for dinner last night and the food and service was excellent. Would definatly reccomend. They went overboard for our special occasion. Great dinner.	0
17	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	This restaurant is about as first class as it gets.  The food and service were just spectacular and the ambiance quite romantic.  It's a very good place for a nice dinner for two with your spouse more than anything, although I saw all kinds of people there. The menu is a bit pricey and everything is a la carte, so be prepared for a big check.  I loved the whiskey menu, quite extensive.	0
18	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	"Excellent dinner, wonderful service. Steaks were cooked to perfection. Lobster mash was unbelievable - with large pieces of meat, very tasty and enough to serve 4. My very ""particular"" husband gave it a 10 (that is a rareity). The warm butter cake is delightful and, again, enough to serve 4. Looking forward to the next occasion to celebrate at Mastro's OC!"	0
19	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Went to the OC. Atmosphere nice, food tasty, prices high compared to what i am used to in similar restaurants.	0
20	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	"Went there for special occasion. Great bar and drinks. Ordered Hawaiian tuna. Kitchen overdosed on toasted sesame seeds and tuna didn't appear to be same day fresh and somewhat stringy. Manager was kind enough to make amends. Otherwise everything else was great!!! Billy the bartender and Chris the waiter always super. 
Will go back but will probably not be ordering the tuna again. Enjoy."	0
21	_4Gpn_NIM94D9OFucgfaJQ	1	0	5	"This is the type of Resturant that truly deserves five stars. I went with a ""difficult to please"" family member and our waiter was fantastic. The food was on point and the wine selection was wonderful. Every staff member is there to help you enjoy the experience and we were all quite impressed."	1
22	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	Been here a few times and always end up getting the Chilean seabass!  Best tasting fish I ever had!  I believe it's about $40 just for the fish itself, but oh my it's worth eating good fish and having it prepared right.  I love the diff. bread options they give you off the bat- cheese, pretzel, mini baguete, and some other kind.  You have to order the sides separately, so whatever you get don't get the lobster mashed potato...not worth it.  Cant taste any lobster for that price!  Giving it only 4 stars since i haven't tried much of the other main entrees.	0
23	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Ocean Club is excellent! Ordered the scallop dish and it was fabulous! Great atmosphere and ambience! Highly recommended!!!	0
24	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	I went here 2 months ago and was disappointed with my fish. Gave it another try but this time had a filet. I will have dreams about that filet. Cooked perfect and had awesome flavor. Service was 10 times better too. Glad I gave it another shot.	0
25	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	My girlfriend and I went on Friday night to check out the bar and in doing so met a very friendly, helpful wait staff gentleman.  His name is Iggy, he is a native New Yorker and was very pleasant to speak with.  He made us feel very comfortable and even brought us out a bread basket after the kitchen had closed.  Kudos to Iggy for great customer service!!	0
26	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	"This place was amazing. Very expensive, but on a special occasion, it was a perfect place. My ribeye was one of the best steaks I've ever had, as was the twice baked potato. My wife had the Alaskan king crab legs, and it was literally 3 giant legs, already half shelled. Amazing. Good dessert, great selection of scotch and fancy drinks and presentations for plates. The ambiance was great too. You could tell it was all fancy. Service was good. Definitely don't come if you are in a rush. We were there for over 2 hours, but we never felt like we were waiting. It was a ""good"" 2 hours. Unless you're super rich and you know it, I'd hold off wearing jeans and tennis shoes. This place is too fancy for normal attire. Slacks and a nice shirt or polo would do fine."	1
27	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	This place is more of an event than as meal. They have good live entertainment and the patrons at the bar are worth watching. Very good drinks that include a nice selection of wine to a martini with dry ice so it bubbles. The best thing about the filet was the nicely charred crust and that it was on a 400 degree plate so that every bite was as good as the first. The baked potato was good not great. Duke is a great server who can help you enjoy your time there. The only reason I didn't give it 5 star is because i have had better Good less money.	0
28	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	Enjoyed our anniversary dinner here recently and the only reason why I'm giving it 4 stars instead of 5 is that I think it's too high for what you receive.  Yes, it's in the Kierland area alongside Dominicks, Mortons Eddy V's, etc., but overall I think it's high for seafood.  We have enjoyed all of the other Maestro steak houses but hadn't yet tried Ocean Club. We were there on a Monday night and it was still a busy place for a weekday.  Bar  area is gorgeous, and they have live music every night of the week.  We sat at a table in the bar so we could listen to the music and it was not too loud so that we could still talk and enjoy ourselves.  Service was stellar, Nick was our waiter and he did a great job. The menu is seafood primarlly and steaks which are prepared the same at any of the Maestro properties (City Hall and Mastro's Steakhouse)..The seabass was outstanding and hubby had the ahi tuna...we shared a salad and lobster mashed potatoe as a side (everything is big enough to share) and a great bottle of wine...Butter cake is to die for so don't miss that.	0
29	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Truly the best steak house in the country. Do not pass on the Butter cake it's unreal	0
30	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	"Went to Mastro's Friday, Nov 24 to celebrate my daughter-in-laws' birthday.  The meal was fantastic and the service was great.  

I had Grouper and it was so delicious.  We also had a side of scalloped potatoes and pea pods.  For an appetizer we had roasted bone marrow.  Wow that was a treat.

We didn't have dessert however our waiter, Michael, brought a large piece of oh so good chocolate cake to celebrate my DILs' birthday.

Expensive but so worth it for a treat."	0
31	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	When you go to the Ocean Club, it feels like a special event...even if you're just there for a drink.  If you're interested in a world class dinner for business or with friends/family, Ocean Club has never disappointed.  The lounge is very cool with live music and table clothed high tops.  I'd recommend having one or two gin martini's but they've got whatever you're looking for.  It's my favorite.	0
32	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	"my favorite restaurant ever!
no happy hour here but man the food & drinks are unbelievable
desert ... you HAVE to order the warm butter cake. I mean all he deserts are amazing the the butter cake Takes the cake lol"	0
33	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	It's a great place to eat - and people watch.  A bit pricey but worth it.  The staff is great and the drinks strong...what more could you want.	1
34	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Finally tree Mastro's ocean club! I can't believe I waited this long to try it. What a great place and amazing food. From the drinks to appetizers to dinner and dessert.....everything was perfect! I started the night with their cosmo which has dry ice in it so it starts out smoky and cool looking. We had a seafood tower and iceberg wedge salad to start with. The seafood tower was amazing! Fresh seafood displayed perfectly on the platter. The wedge salad was good, but I will say I have had better.  For dinner I had filet with mash potatoes, Brussels sprouts and salt and vinegar fries!!! All of it was outstanding. Saving the best for last was the butter cake which was beyond any dessert I have ever had!!! Everything was great and I will be back very soon! The only drawback about everything was the charge for valet. I thought it was silly for this type of restaurant to charge for valet.	0
35	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	This is by far the best ribeye I have ever had! The only downside is the way you are welcomed and the atmosphere isn't as classy as I would like it to have been. When paying $50+ for a steak I don't like to feel rushed. I fealt that we were sort of being rushed since there were so many people waiting to be seated. Other than that, I loved the food.	0
36	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Five star, five star, five star everything!! Their Lobster mash is the single best side I've had in my life. The fillet was stupid good and the service was excellent. This was my 5th time at Mastros and I will come here every time I'm in the Scottsdale/Phoenix area!	0
37	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	white table cloth, outstanding food, incredible service.  what else is there to say?  first time at a mastro's and boy was it an experience.  sides are served family style so be careful on how much you order.  i shared my lobster tail with my wife.  it was very good.  the bone in rib eye that she ordered was absolutely delicious.	0
38	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Two friends joined me for a Sunday evening dinner and drinks. I have been to Mastro's many times and have never been disappointed. The live music in the lounge was so very good, we stayed there in the bar area for dinner and loved it. We ordered our favorites: Red wine, their famous Martinis (exceptional Martinis), the seafood appetizer, Tomahawk steak (not on the menu-just ask your server about it, that incredible steak was enough for all 3 of us) with Lobster Mashed Potatoes (out of this world) and for dessert the butter cake (a must have). All were magnificent. Mastro's really has it down, amazing food and excellent service, my personal favorite place, always an awesome experience.	0
39	_4Gpn_NIM94D9OFucgfaJQ	2	2	5	"The staff is so excellent here they were literally falling on their own two feet to serve you. They have a dedicated water runner to notice if your water is not full and when he (in this case) noticed he ran to get water. Same applies to wine except the server was in charge of that. 

Literally have not had service so excellent before. And that's only the service. 

Let's talk about the food. You have to have to get the seafood tower. The shrimp were so large and juicy... I wanted more than just one! Good thing I ordered the ocean house salad which used the same shrimp. My mouth is watering just thinking about those amazing shrimp. 

Kumamoto Oysters available? YOU HAVE TO GET THEM. So sweet, so delicious, and no seawater/briny taste. It is something not to miss. 

For the sides, lobster mashed potatoes!! And they don't skimp on the lobster. Whole chunks of succulent, juicy lobster! Also another must get. Sauteed sugar snap peas were also super delicious. Creamed spinach was alright, not a favorite for me. 

But overall, all the sides went very well with my CHILEAN SEA BASS. Cooked to perfection: soft, tender, juicy, no fishy-ness at all. Another highly recommend. 

Top your night off with the butter cake dessert, super deccadent, but YOLO right? Workout later. :) 

I am so impressed with Mastro's Ocean Club. First rate service, even better food."	4
40	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	The food is absolutely amazing and we always request a professional, personable server by the name of Shawn Feeny.  He is a great guy that makes the experience all that better.  Highly recommend this establishment.  Their Filet and Crab legs are wonderful and cooked to perfection.  The ambiance gives a sense of relaxation, yet it is a fine dining restaurant which I find appealing.	0
41	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Wow! The steak was super tender and full of flavor! The sides were excellent also. If you're a fanboy bone-in ribeye you will love this Mastro's. Had simple dinner, but extraordinary flavor. Had the chopped salad, bone-in ribeye, asparagus and fries. Entire meal and service was without blemish - definitely a 5 star evening.	0
42	_4Gpn_NIM94D9OFucgfaJQ	0	1	4	"Had dinner here with my best bud.  Very fancy and posh inside.

I enjoyed the chef cut NY strip.  It was 16-18 ounces.  Very nice.  It was $58.

Also had a variety of oysters.  Yes, we knew that the month didn't have an ""r"" in it, but I am writing a review several days later.  The oysters were very enjoyable - 3 different types.

The menu has all your top steak choices, also lots of fish.  It's Ala-carte.

Seem to have a massive wine selection, and the best of spirits.

Probably want to dress up a bit when coming here.  Although behavior doesn't seem to matter much according to the dude at the table next to us :)"	0
43	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	I went to Mastros during a trip to Scottsdale with my husband and some friends. This was by far one of the best meals I've ever had. The wait staff was attentive. The Martinis came with a shaker of extra drink. The food was delicious. I can't say enough how great this meal was. We will seek it out next time we travel.	0
44	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Fantastic experience while out with the family.  For a nice treat opt for the seafood tower.  The cosmos made with dry ice are a great conversation starter.  This is a wonderful special occasion place or when out with friends to simply celebrate life.	0
45	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Loved the bread, filet, tuna, and mushrooms! Happy atmosphere.	0
46	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	This is the best Maestro's by far! Sitting in the bar is my favorite and no reservation is needed. Start with the Seafood Tower, finish with the butter cake and a fantastic salad and bone in steak in between and you will be a happy camper! Honestly everything is fantastic here!	0
47	_4Gpn_NIM94D9OFucgfaJQ	7	3	5	"Love this place. I've frequented the two locations in LA and was interested in how the experience would be in Phoenix. Did not disappoint. Loved the food. Loved the wine. Loved the live music that softly flowed from the bar area into the dining area. Loved loved loved the butter cake. Loved the service. You guys rock!

Did not like the whole valet thing. They even had the handicap spots roped off and had a Bentley and a Maserati parked in the handicapped spaces. Not saying people with handicap stickers don't drive those type of cars but I suspect those were cars valet parked and had nothing to do with handicap stickers. If they did legitimately have handicap parking rights, my bad. But if not, shame on you guys."	4
48	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	I came here last week for dinner and was very satisfied. Our server was extremely professional and gave us his presentation of the menu very well, no questions were left unanswered. For such a large party (There were ten of us) drinks and wine came in a timely manner, only one drink took a little longer which the manager delivered himself and apologized for. We ordered two giant seafood towers with jumbo shrimp, lobster claws, crab legs, and split lobster tails. We took our servers recommendation on how many of each we would need to accommodate our party and he didn't over do it to try and up sell more than we needed. (Very impressed by this) The seafood was amazingly fresh and considering there is no ocean nearby it's actually the best I have had in Arizona. We all ordered steak, which all came out at perfect temperatures. I ordered the Bone In Ribeye medium plus which was juicy and tender with a nice light char. They use swarm service here for larger parties which was nice for delivery of food and pick up, but a little crowded since half of us were up against a wall. The only thing I didn't like was that they served our sides for us and I literally got one bite of each side which was just thrown by my steak. Dessert came and our server recommended a trio so everybody could have enough. It came with thier famous buttercake, a GIANT chocolate layer cake and a key lime pie centered with ice cream and whip cream! Delicious.	0
49	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Great steak, drinks and good sides. Service was attentive and the live music was very good the night I was there. I truly enjoyed the experience.	0
50	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Frazier took good care of us for the evening.  The atmosphere was lively and fun.  The live music was a nice addition to the restaurant. I really liked that the ambiance wasn't as dark as other steakhouses. The lobster mash potatoes were to die for. The fish, crab cakes and steak were all great selections too. An incredible place to dine with family and friends. We will definitely be back to visit.	0
51	_4Gpn_NIM94D9OFucgfaJQ	5	4	5	"In a single word, Awesomeness....  For a restaurant that is part of a chain of restaurants, there's really nothing that can compare to Mastros.  There's nothing chain about the experience or the ambiance of Ocean Club.  

My last visit here was on a night in the middle of the week.  That didn't stop what seemed to be the rest of Scottsdale from coming here for a great evening of food and libations.  When you walk into Ocean Club, there is an ambiance that simply states sophistication and upscale.  

I was fortunate to be on the arm of a dashing and handsome gent as we were joined by another couple.  We were seated promptly for our reservation at a fantastic table that had a great view across the dining room.  The service was impeccable.  We ordered drinks and a bottle of wine suggested by our server.  We ordered a couple of appetizers and we were set for while as we looked over the menu and carried on conversation with our friends.  

My friend and I are pretty easy to please at restaurants like this.  Dare I say, we're pretty predictable.... for me almost always I order sea bass if it is on the menu and my friend 100% orders bone-in filet.  We were in luck, they had both on the menu as a great and amazing establishment like this should.  Their sea bass was as buttery and delicious as it was the first time I had it and all the other times thereafter.

So, the sides are where we usually get somewhat creative.  I suggest the lobster mashed potatoes, so very yummy and succulent and filling.  Not something I would order, but I definitely enjoy when someone else has ordered it at the table!  The garlic mashed potatoes are also tasty.  My friend loves the creamed corn.  My personal favorite is the sauteed spinach.  

For dessert, my friend loves Mastro's butter cake and we never go there without having it.  Again, very tasty and delicious.

This is a place to bring your mom for her birthday or parent's wedding anniversary, a woman that you are with that you care for or just care to get with.  This place is fantastic.  It is truly as good as it gets.  I'm also a HUGE fan of Mastro's Steakhouse.  I'm totally biased, this is the best restaurant chain on the planet.  Period."	4
52	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	In my sincerest opinion this place was created for the sole satisfaction of consuming only the finest grade of beef. I have been to Steak 44, Durant's, Ruth's Chris, The Keg, Lawry's, listed as ranked in my opinion. The place that keeps me coming back for the special celebration is Mastro's. The environment, service and quality are a cut above. Whether you are in the mood for a seafood tower, an amazing salad, or a scrumptious melts in your mouth steak. This is your place......trust me! This place oozes good looking people and money. The other steakhouse are not even a close second, they are filled with high class escorts and Porsche driving men that have something to prove to themselves. Oh, I almost forgot about the freshly baked bread is a slice of heaven.	0
53	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Simply incredible dining experience. Would have liked to have been greeted sooner once we were sat; but, other than that, everything was perfect.	0
54	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	This place is one of the best restaurants in Phoenix.  If you are looking for a good place to take your wife/girlfriend, this is the place.  Awesome food, awesome service, great ambiance.  I recommend the Scallops, Lobster Mac and Cheese, Chilean Sea Bass and the Butter Cake.  Also, like all Mastro's, they have an excellent wire selection.  The day after our visit, I got a call from the restaurant thanking me for my business.  Very highly recommended.	0
55	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	"I can't speak for the dining room- but we went in here and sat at the bar the weekend before Valentine's Day and I was super impressed by the friendliness and efficiency of the bartenders considering they were CRAZY BUSY. Like 3 people deep, crowds around the bar, and constant tickets printing for drinks in the dining room busy.

The wine list is ludicrously expensive, but the food and drinks are always on point at Maestro's concepts. Just go in expecting to spend over $100... for yourself. ;-)"	0
56	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	LOVED the seafood tower! My husband is a HUGE filet guy and he LOVED the bone in filet!  We got really dressed up and did a fancy date night and this place was absolutely great for it! Energy is great, food is amazing and the dessert is die for.. must try buttermilk cake!!! Our server Jared (I think) was also very very nice and fun!	0
57	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	"We recently moved to the area and finally had a chance to stop by, and am so glad we did. 

We had reservations for our wedding anniversary and was promptly seated. Outstanding drink and meal menu. We ordered the oysters  and two cocktails (jalapeño martini for me) with a perfect amount of kick to it. I ordered the Hawaiian big eye tuna served sashimi style. I would definitely recommend it. They gave us a complimentary anniversary desert which included their whipped cream made from scratch which threw me off guard with the amount of homemade flavor. 

The staff was real nice and professional. I would highly recommend this place for special occasions or if you're just craving a great meal. With the exception of parking, we truly enjoyed our time. I will definitely be retuning."	0
58	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Mastro's NEVER EVER EVER disappoints.  Service was stellar this trip just as it's been every other single time we've ever been here.  The Bone-in Tomahawk Ribeye is for to die, the lobster mashed potatoes are pure heaven, and OMG the Warm Butter Cake makes me weak in the knees.  Love Mastro's!!!	0
59	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	18 ounce lobster tail melts in your mouth!  The butter cake for dessert is amazing.  Best service in town!	0
60	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	"Located in the very sleek and posh Kierland Commons , Mastros is an ideal place for a night out to dress up and have plenty of great seafood. 
Our night didnt start exactly as planned since the restaurant took 30 minutes from our reservation time to seat us. However, from the minute we sat down the evening was great. The ambience is very sleek and classy. There was great live music and a lot of great energy in the room. Given the price range, the crowd is mostly older. 
We had the crab cakes and lobster bisque for appetisers. The server was very knowledgeable about the menu and gave helpful advise to share since the helpings are big. We had the John Dory, pacific swordfish, chilean sea bass among five people.. It is advisable to order some sides since the fish doesnt come with any accompaniments. The fish was perfectly cooked per specifications but the presentation could be a little more appetizing than just slabs of fish on a plate.
Since it was a birthday dinner, the restaurant gave a huge complimentary slice of a chocolate cake which was delicious. 
The place is expensive, the food is delicious and the ambience is classy so can certainly be tried for a special occasion."	0
61	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	"Never disappointing!!!!
Kerrie was beyond amazing . She took such great care of us and took some genuine care into making sure our daughter (who has food allergies) was taken care of, 
Tuna Tostadas, Maguro Lime sushi, escargot , seared tuna, King Salmon all AMAZING!!!
Thank you Kerrie for taking some time to be so sweet and go the extra mile for our family and also to celebrate our 10 year wedding anniversary . 
We love Mastros and we were thrilled to bring our little ones with us this time! Thank you!!"	0
62	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Was a big fan of Mastros steakhouse so as soon as I heard about the Ocean Club I had to try it. I'm so glad I did. It is a wonderful restaurant. The cold seafood tower is delicious. The king crab and oysters were so fresh. The salads are so good, such great choices and unique variety. Great cocktails, wonderful bread, incredible service and the desserts are yummy too. Great central location in Kierland. Highly recommend this one for anyone is Scottsdale.	0
63	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Phenomenal!  Atmosphere is incredibly elegant, food and service out of this world!  Drinks are also amazing!  If you want an elegant steak dinner, this is the spot!	0
64	_4Gpn_NIM94D9OFucgfaJQ	1	0	5	"Have dined here over a dozen times.  Love the live piano music in the lounge.  The Chilean Sea Bass and desserts are to die for.  And the service is of course, top notch.  Just be careful in the lounge, I always notice that the floor is extra slippery when in high heels.

One of my favorite places to eat in the valley!"	0
65	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Had a great dinner again in the bar . Great atmosphere , football games on and music at perfect level for conversation . Drinks, food , and service were outstanding . Looking forward to our next visit.	0
66	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Great place for excellent steaks and seafood. Similar to Capital Grille Flemings or Ruth Chris. Excellent quality food service drinks and atmosphere. Can't go wrong.	1
67	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Had fantastic meal last night. Service was excellent. Food was excellent. Absolutely nothing to complain about. Nothing!! Very high priced, but the quality was there. Note it can be noisy. If you are looking for very quiet conversation, this might not be a good choice.	0
68	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Amazing food and excellent service. I had the blackened Chilean sea bass and the bruselsprouts, the flavones were incredible.	1
69	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Had the pleasure of eating at Mastros in Scottsdale for the very first time. I'm not easily impressed with restaurants having owned one myself but I must say the meal was phenomenal. The service exceptional and my bone in filet was absolutely seasoned and cooked to perfection. If you are looking for a restaurant for a special occasion I highly, highly recommend Mastros! The butter cake was to die for. Expensive wine and liquor menu to accompany the meal. Knowledgeable employees that were as pleasant as you could ask for. I'm definitely looking forward the visiting here again. So much so that I'm looking for a reason! Thank you Mastro's and we hope to see you soon. You have restored my faith in restaurants. Hats off to the chef! A little pricey but if you know that going in you going to have a great meal.	0
70	_4Gpn_NIM94D9OFucgfaJQ	0	0	4	Good food and service,  the music in the bar is perfect...	0
71	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	The filet was cooked to perfection... great flavor.  My drink was a bit strong in fact I couldn't even finish it.  Definitely a place to revisit.	0
72	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	Over the top dining experience the food was amazing I ordered the Chilean sea bass with sauteed spinach and garlic mashed potatoes also was surprised with a wonderful dessert with a candle on it for my birthday truly an amazing evening. As I say quality is remembered long after price forgotten.	0
73	_4Gpn_NIM94D9OFucgfaJQ	0	0	5	I frequent the Ocean Club a lot.  The food AND management is the best and exactly what I would expect at a high-class venue as Ocean Club is.  The bar staff (my favorite is Cindy) is extremely professional and Nick (the GM) is one of the best I've seen at any restaurant.	0
